"3484532","4044776","3590721"
"2877108","3371076","3048857"
"3099925","3697861","3232917"
"3022168","3663946","3298278"
"3045990","3571171","3203516"
"2992022","3502150","3134927"
"3113674","3608028","3211042"
"3029821","3606310","3214349"
"2892747","3400104","3096131"
"3230452","3899043","3405961"
"3071359","3577722","3201700"
"2919835","3541389","3131544"
"3205064","3856485","3381230"
"3299898","3946955","3523460"
"3384107","3949800","3528595"
"3081625","3637425","3215986"
"3365329","4084270","3571001"
"3295198","3910795","3456575"
"2942912","3451606","3112097"
"3178987","3746489","3308093"
"3256632","3970885","3491555"
"3164116","3711990","3278708"
"2912758","3397404","2982152"
"3166569","3820745","3365027"
"3171740","3809603","3309780"
"3360023","3997511","3543199"
"3276846","3822027","3411937"
"3320227","3889546","3463354"
"2990494","3494201","3192914"
"3301367","4031047","3491893"
"3377544","3928059","3503453"
"2985593","3474858","3111803"
"3026571","3600851","3188563"
"2894959","3425647","2997264"
"3304265","3962397","3527424"
"3150817","3699237","3281273"
"3419928","4099286","3606180"
"3035333","3554926","3117125"
"3215587","3777327","3412025"
"3102285","3776694","3334674"
"3092716","3675781","3149653"
"3107531","3640168","3212552"
"3151771","3736111","3277588"
"3323503","3944703","3502911"
"3077364","3718849","3195362"
"3348842","3975839","3418609"
"3071617","3616389","3238449"
"3103092","3652859","3227869"
"3094056","3685076","3205795"
"3068625","3641646","3189536"
"3481016","4147740","3670475"
"2971802","3476440","3084482"
"3235602","3927292","3445326"
"3274125","4024135","3494714"
"3311769","3883210","3495117"
"3057886","3531421","3247529"
"2830088","3328129","3003479"
"3133571","3749785","3327932"
"3397694","4094804","3573295"
"3473673","4186128","3675412"
"3013395","3564029","3160895"
"3243704","3762585","3434483"
"3022954","3574883","3177630"
"3174267","3724451","3294303"
"3138343","3798704","3342059"
"3141518","3748707","3303208"
"2960055","3476302","3106436"
"2955517","3596343","3164326"
"3174736","3716788","3302521"
"3188647","3743147","3340867"
"3146989","3678410","3279353"
"3146928","3659304","3256994"
"3274337","3836016","3440393"
"3159849","3760234","3299721"
"3128101","3823612","3342812"
"3265499","3828915","3373613"
"2989615","3562885","3093496"
"3156742","3700434","3299173"
"3166755","3749234","3338770"
"3276584","3904178","3398190"
"3287167","3877135","3404050"
"3163472","3672983","3282019"
"3504297","4244475","3695029"
"3505995","4132404","3686077"
"2924243","3393395","3004560"
"3096975","3613835","3264409"
"3251906","3927945","3508944"
"2887208","3360421","2992660"
"3097021","3746616","3308463"
"3273257","3989875","3411730"
"3055140","3602429","3182877"
"3184342","3744639","3319532"
"3094766","3677709","3212065"
"2864684","3522306","3080168"
"3408415","3996179","3564853"
"3086253","3669987","3270668"
"3183244","3658034","3255508"
"3047943","3640351","3219546"
"3238350","3868716","3421431"
"2962204","3557877","3087907"
"3054425","3642684","3171550"
"3217076","3779139","3280337"
"3093674","3701979","3238926"
"2993804","3486065","3069074"
"3259903","3962735","3414635"
"3210205","3863381","3359041"
"3268411","3986061","3477431"
"3293385","3921865","3490359"
"3000639","3583646","3154400"
"3169400","3670550","3248991"
"2890279","3490060","3021665"
"3033640","3606518","3183283"
"2954296","3493211","3118476"
"3170061","3755172","3250880"
"3069255","3733580","3295443"
"3229668","3859459","3388787"
"3258178","3894527","3439501"
"3026515","3581184","3173987"
"3146977","3800782","3342726"
"3405532","4159707","3593938"
"2988505","3469329","3072912"
"3355774","3938936","3560663"
"3089018","3721228","3308207"
"3111357","3524231","3202043"
"3105574","3660378","3225650"
"3052627","3526450","3164889"
"3077653","3641097","3180732"
"3256553","3945615","3409900"
"2883437","3264993","2954429"
"3389526","4049752","3563914"
"3175679","3920135","3339278"
"3006907","3491626","3120771"
"2916802","3376851","3037413"
"3252396","3941405","3454187"
"3144973","3846562","3352633"
"3077720","3719274","3261330"
"3162338","3763340","3305687"
"3314403","3972585","3480943"
"3152890","3762081","3305945"
"3110023","3601791","3205536"
"3096620","3746977","3293517"
"3108576","3647067","3281636"
"2965525","3426979","3069066"
"3151563","3773248","3295492"
"3346982","4056789","3509014"
"2993486","3596744","3146531"
"2888544","3370135","3047049"
"3338218","3930243","3518116"
"2965049","3617593","3152590"
"3305505","3967279","3468735"
"3323695","4002718","3556837"
"3047606","3536277","3134063"
"3342267","4021380","3484890"
"3287751","3939957","3483449"
"3119596","3723242","3298483"
"3263784","3862046","3394395"
"3242738","3860225","3380220"
"3378300","3967315","3534547"
"3184474","3725275","3310221"
"3271728","4000353","3506348"
"3079503","3732697","3288995"
"3214526","3875108","3354957"
"3290493","3955893","3473602"
"3327645","4007483","3485367"
"3281891","3861170","3407328"
"2972723","3525513","3114219"
"2963475","3454335","3054042"
"2962419","3524703","3105535"
"3289181","3847706","3399132"
"3026690","3547563","3147119"
"3223426","3863877","3429244"
"3012225","3551859","3202395"
"3349949","3959985","3440627"
"3328516","3929953","3472748"
"3177134","3692551","3310036"
"3157655","3791619","3355492"
"3170228","3805003","3415069"
"3213318","3932477","3383852"
"3335639","3919626","3449402"
"3326623","3913665","3424667"
"3267220","3997711","3469016"
"3143451","3663643","3237587"
"2850067","3363901","2929921"
"3288408","3782815","3464816"
"3131670","3663486","3294263"
"3167872","3746881","3249669"
"3547338","4236112","3717023"
"3151904","3754544","3277856"
"3274542","3874333","3449149"
"3086398","3743444","3278449"
"3041756","3568578","3142934"
"2874634","3360705","2991872"
"3368629","3976586","3527383"
"3176399","3714822","3304698"
"3156817","3676845","3226783"
"3343434","4102097","3602886"
"3319131","3785744","3376759"
"3014937","3551365","3132791"
"3271043","3817448","3361870"
"3152878","3755145","3323331"
"3041595","3549650","3175064"
"3244127","3756419","3375773"
"3010840","3542033","3213199"
"2920198","3356808","3047036"
"3103277","3663900","3229857"
"3230684","3875921","3421166"
"3180627","3731831","3355502"
"3350048","3947490","3465721"
"3376641","4088076","3575446"
"3138631","3711379","3299521"
"3277570","3900408","3400280"
"3183629","3743352","3292131"
"3155557","3722406","3320658"
"3286873","3869478","3428611"
"3145168","3731231","3241492"
"3260372","3842017","3382462"
"3235540","3859982","3461626"
"3206551","3727498","3355668"
"3264581","3886877","3446137"
"2900556","3376629","3010735"
"3103954","3699640","3247148"
"3057846","3720165","3223850"
"3079951","3685156","3228754"
"3193276","3782481","3304320"
"3298008","3902979","3465617"
"3432357","4089651","3565829"
"3316538","3869885","3432445"
"3335544","3907340","3458100"
"2761857","3342797","2933570"
"3187719","3690954","3374514"
"2997325","3638241","3220955"
"2726529","3139909","2835920"
"3275090","3862902","3441748"
"3073907","3705095","3257132"
"3135853","3673391","3227961"
"2962066","3500622","3087395"
"3176761","3726150","3325998"
"2950784","3595540","3176731"
"3294363","3927316","3442293"
"3245439","3834333","3408027"
"2869093","3414831","3006104"
"3315048","3977652","3512668"
"3076901","3651316","3271558"
"3167157","3678603","3342845"
"3244000","3961293","3426778"
"3355391","3973802","3529686"
"3196971","3785500","3357130"
"3142034","3745007","3287034"
"3225214","3886323","3408865"
"2900155","3454864","3091345"
"3127605","3710632","3247667"
"3083834","3717805","3245180"
"3212918","3834933","3373478"
"3067659","3682281","3225812"
"3322512","3976657","3482587"
"3153757","3694139","3301025"
"3054974","3608797","3167623"
"3410325","4015501","3561974"
"3250826","3871062","3450613"
"3217512","3818366","3391988"
"3183845","3840212","3364935"
"3012635","3512555","3120116"
"3210504","3841916","3373711"
"3223486","3849604","3400162"
"3227660","3825471","3399819"
"3483747","4151482","3657426"
"2941850","3444049","3105403"
"2951697","3518415","3114326"
"2982854","3570733","3139180"
"3039325","3588784","3221879"
"3038836","3583190","3135790"
"2990952","3605057","3180959"
"3052029","3720846","3212580"
"3184168","3667918","3345243"
"2954047","3464782","3091071"
"3115979","3668130","3260753"
"3142007","3788046","3261142"
"2986991","3550850","3163695"
"3081171","3626690","3221649"
"3051360","3605175","3199412"
"3028372","3611845","3220154"
"2988187","3503061","3117422"
"3245064","3821927","3365181"
"3225585","3743522","3407002"
"3354002","4010213","3610327"
"3063011","3671063","3197188"
"3173256","3866266","3383269"
"3175299","3802080","3335853"
"3261209","3913738","3443131"
"3112006","3740315","3281166"
"3390402","4158652","3587953"
"3494023","4230854","3685054"
"3076025","3559310","3211214"
"3379449","3927749","3464556"
"3382205","3934628","3490919"
"3259811","3839518","3342175"
"3222951","3983532","3449371"
"3247621","3862233","3402218"
"3231534","3845278","3359997"
"3335360","3862838","3444475"
"3499923","4165918","3693750"
"3121825","3764391","3355757"
"2695779","3165668","2864317"
"3349583","3882377","3450553"
"3317761","3914431","3404084"
"3105615","3758490","3337405"
"3053582","3569433","3213323"
"3308330","3923060","3472539"
"3036442","3549328","3180534"
"3318201","4018753","3544933"
"3078914","3605221","3198724"
"2955846","3496324","3134334"
"3211543","3911925","3404061"
"2916418","3531845","3080664"
"3108297","3626734","3297281"
"3180329","3800394","3396609"
"3210431","3781499","3330376"
"3163230","3875797","3364280"
"3251815","3844281","3426433"
"2987483","3512785","3075301"
"3391614","3910954","3547228"
"3008641","3598102","3095921"
"3312917","3824160","3461654"
"3053615","3585764","3191528"
"3481218","4209412","3677873"
"3047049","3645832","3144482"
"2993587","3431286","3068899"
"2892273","3446860","3041657"
"3256369","3848020","3412735"
"3282511","3923210","3474240"
"3094597","3662101","3256742"
"3169549","3720688","3363103"
"2992633","3501653","3106363"
"3291134","3840979","3400375"
"3143979","3764465","3274058"
"3269542","3961670","3482948"
"3325073","3939058","3478000"
"3073664","3670726","3269739"
"3366483","4008150","3484678"
"3035000","3624402","3204673"
"3104211","3689585","3221943"
"3101465","3744396","3286944"
"3328595","3868668","3444530"
"2860905","3475240","3071744"
"3406568","4085571","3597748"
"3244849","3784842","3353107"
"3293919","3847188","3429049"
"3170769","3771500","3361981"
"2974646","3525263","3086016"
"3404277","3979709","3525294"
"3040834","3632140","3161737"
"3193414","3737844","3324962"
"3227519","3828737","3365349"
"3022782","3549661","3149395"
"3156806","3812007","3346635"
"3181163","3773276","3328499"
"3294328","3906653","3367555"
"3406676","4075589","3517905"
"3027164","3496029","3158014"
"2936174","3482833","3074938"
"3299049","3815705","3426195"
"3142637","3637331","3348358"
"2935914","3496612","3083049"
"3254155","3784776","3377872"
"3329459","4003197","3495587"
"3295195","3816332","3464932"
"3295201","3902004","3443665"
"3525912","4271370","3694593"
"3148539","3785551","3344238"
"3195453","3899442","3407383"
"3228113","3904542","3412145"
"3352310","3975197","3533979"
"3306348","3916587","3486185"
"3209504","3820361","3417852"
"3026168","3571164","3125147"
"3022556","3703862","3206998"
"3498135","4196624","3672214"
"3169237","3913843","3365271"
"3085864","3674270","3181935"
"3176818","3744984","3327198"
"3239883","3792823","3446678"
"3143194","3740695","3339947"
"3474439","4142489","3583322"
"3251740","3944861","3453929"
"3107895","3673473","3268575"
"2885067","3434706","3033342"
"3522715","4294457","3752335"
"3409161","4071254","3591949"
"3278083","3920325","3439266"
"3484321","4150663","3623805"
"3314346","3919720","3519393"
"3219316","3785662","3285296"
"3005445","3527773","3164728"
"3194657","3674859","3310357"
"2995223","3531277","3137535"
"3503209","4027574","3567495"
"3356891","3943754","3458964"
"3285300","3964411","3491417"
"3602575","4345541","3804163"
"3076725","3519891","3175602"
"3109270","3727383","3280229"
"3183213","3835639","3345285"
"3439944","4129340","3628758"
"2779541","3398972","2968039"
"3298010","3950008","3469300"
"3145735","3678988","3237755"
"3282979","3898780","3410180"
"3229250","3848301","3349703"
"3056859","3707148","3182821"
"3202006","3950873","3439832"
"3435584","4144746","3612354"
"3217614","3801927","3409960"
"2927833","3397300","3020696"
"3184319","3741488","3318614"
"3379625","4007971","3582448"
"3137241","3706261","3264256"
"3180998","3722810","3325021"
"3418644","4118700","3644643"
"3347959","3989604","3530590"
"2922094","3472425","3103268"
"3236254","3824602","3419254"
"3199345","3853420","3421867"
"3168418","3671165","3278092"
"3014412","3495657","3120117"
"3085993","3692777","3295813"
"3477751","4126146","3698028"
"3177378","3689348","3286967"
"2896888","3447026","3049901"
"2842916","3433645","2978674"
"3050591","3668025","3260281"
"3065346","3575747","3168967"
"3278517","3938668","3398906"
"3384696","4141214","3593762"
"2950551","3495405","3115641"
"3454764","4169394","3658496"
"3243678","3806511","3380547"
"3369505","4039691","3611093"
"3265412","3782221","3399157"
"2957171","3540438","3147449"
"3005664","3572047","3168430"
"3136428","3700527","3292775"
"3102512","3693063","3252436"
"3187992","3841903","3417497"
"3246563","3843676","3403019"
"3067333","3656191","3230197"
"3357386","3921097","3450209"
"3019385","3557169","3122778"
"3326914","3855316","3474120"
"3052128","3634949","3179825"
"2850456","3356217","2987468"
"3141915","3667619","3218135"
"3128286","3721205","3277840"
"3173254","3763590","3334959"
"3235934","3899765","3393831"
"3089024","3553224","3245639"
"2942531","3443809","3013348"
"3168125","3704207","3309433"
"3094338","3649052","3309713"
"3033035","3682803","3198304"
"3268145","3881289","3417399"
"3128455","3738522","3307908"
"3588610","4277252","3833726"
"3042697","3599349","3172696"
"3101636","3676983","3224827"
"3296331","3883976","3397568"
"2991936","3656823","3152957"
"3106119","3850581","3345199"
"3236139","3901057","3500648"
"3290429","3831057","3433275"
"3285508","3956329","3493817"
"2996540","3632850","3112124"
"3165672","3828634","3341132"
"3448212","4077872","3603398"
"3095423","3744191","3231953"
"3366008","3997160","3455894"
"3225054","3827679","3359636"
"2949408","3565798","3181683"
"3268576","3822210","3438963"
"2985122","3582158","3166943"
"3252440","3838556","3384629"
"3430473","3926617","3547186"
"3202850","3807654","3365533"
"3129638","3687226","3245575"
"3347174","3982731","3518839"
"3175762","3768284","3338026"
"3478877","4072374","3705603"
"2989401","3610091","3190652"
"3294461","3934919","3455583"
"3090551","3656031","3184203"
"3237889","3827908","3404666"
"2953990","3497161","3094625"
"2875416","3423924","3032076"
"3179257","3823561","3338061"
"3141063","3732620","3253371"
"3291463","3912887","3468896"
"3123773","3757448","3351363"
"3029813","3529795","3143967"
"3133041","3739671","3289552"
"3151731","3718152","3331808"
"3077028","3743527","3254189"
"2892675","3431346","3037178"
"3296806","3994541","3492595"
"2970918","3423548","3054558"
"3249061","3935276","3367288"
"3001365","3525140","3142751"
"2914568","3510264","3113636"
"3047056","3602471","3190086"
"3121121","3695558","3258306"
"3117452","3697506","3202943"
"3214571","3967299","3432826"
"3122623","3766012","3368479"
"3139227","3809127","3309986"
"3311072","3887329","3517627"
"3302247","3835838","3397973"
"3133528","3819970","3366579"
"2986459","3502015","3109652"
"3131244","3648800","3277064"
"3122717","3708710","3298419"
"3205727","3887652","3382419"
"3299864","3870357","3482293"
"3129663","3639784","3235299"
"2813383","3397739","2967566"
"3438836","4154296","3710049"
"3527762","4219351","3732938"
"3416003","4133113","3595382"
"3252033","3845875","3390920"
"3111227","3704434","3236351"
"3234913","3824564","3403994"
"3305869","3907541","3422874"
"3255536","3901678","3407945"
"3017971","3574743","3172831"
"2999040","3601099","3161903"
"3322853","3884429","3509597"
"3127446","3708770","3243227"
"3140867","3716103","3324397"
"3349884","4050241","3564604"
"2994340","3602655","3124008"
"3492289","4141993","3595894"
"3137946","3812307","3324506"
"3223074","3812422","3342257"
"3318980","3857900","3476084"
"3206979","3802091","3291381"
"2949479","3494496","3085052"
"2991582","3480763","3085647"
"3173648","3779683","3326736"
"3002567","3558975","3156733"
"2854129","3334899","2936813"
"3073665","3732904","3282918"
"3282355","3812535","3404357"
"3509192","4283342","3653591"
"3207454","3753696","3307921"
"3123652","3639891","3280323"
"2796823","3243943","2944016"
"2887384","3418703","3005323"
"3053746","3660940","3230792"
"3358500","4007451","3508609"
"3213579","3777066","3363458"
"3133140","3757365","3310862"
"3422075","4116488","3652184"
"3232760","3783766","3343162"
"3159878","3776203","3375201"
"2999095","3517666","3131294"
"3106345","3639407","3211940"
"2872662","3488326","3034242"
"2994296","3594473","3170161"
"3096933","3721671","3287779"
"3342351","3951387","3506606"
"3015430","3562100","3184158"
"3010775","3598244","3169573"
"2932826","3498617","3128378"
"3395323","4055979","3569966"
"3338930","3975631","3546454"
"3070323","3708425","3243144"
"2984680","3545708","3155358"
"3304594","3910083","3417205"
"3191270","3837243","3394757"
"3441779","4084124","3628800"
"3071829","3644654","3281958"
"3038354","3501465","3150780"
"2971666","3496403","3110539"
"3182613","3770248","3352706"
"3126580","3730328","3311438"
"3275921","3912071","3448334"
"3156875","3757935","3311379"
"3215894","3899037","3440474"
"3062532","3641931","3200845"
"3060363","3694986","3209306"
"2954621","3520894","3063487"
"3081215","3756145","3250657"
"3329067","3941780","3463250"
"3067835","3600276","3190500"
"3187835","3845833","3353747"
"3063693","3699473","3274952"
"2876223","3431960","3004906"
"3282136","3847270","3402190"
"3335153","3941516","3511474"
"2867950","3373029","3006285"
"3201417","3865807","3375964"
"3147420","3663411","3195082"
"3297345","3944802","3415857"
"3093486","3596551","3170240"
"2796552","3306579","2894594"
"3315135","3931591","3525649"
"3212451","3713836","3312334"
"3264403","3834840","3366927"
"3115053","3740481","3306769"
"3191260","3851910","3381982"
"3281200","3952878","3412004"
"3198625","3898947","3439768"
"3070604","3580691","3224605"
"2947179","3490999","3134426"
"3125407","3682135","3231781"
"3285099","3896141","3445982"
"2947908","3482693","3086903"
"3292365","3964784","3504998"
"3294983","3928212","3441278"
"3143543","3714707","3260101"
"3158050","3760326","3289178"
"3140826","3682478","3289335"
"3251617","3865679","3403772"
"3141038","3847914","3313986"
"3088320","3712359","3223862"
"3277315","3849475","3403715"
"3601017","4238533","3776360"
"3112693","3629676","3231301"
"3082159","3666774","3209899"
"3272112","3901497","3482120"
"3058220","3608223","3206879"
"3097019","3600147","3236612"
"3269259","3918779","3469427"
"3220021","3768575","3362064"
"3149998","3827619","3280393"
"2973937","3612360","3149329"
"3234185","3822333","3374612"
"3348514","3994989","3480631"
"3236435","3895477","3395468"
"3270839","3910313","3362050"
"3012118","3553523","3125338"
"2911160","3323626","3001275"
"3179645","3774195","3344131"
"3031215","3585983","3184654"
"3243065","3867802","3475615"
"3050115","3642662","3211187"
"3255121","3896314","3459092"
"3025226","3572233","3158621"
"2869618","3501427","3026914"
"3152050","3698534","3315674"
"3398620","3969873","3595871"
"3249803","3951919","3405796"
"3282382","3800617","3395439"
"2937838","3426005","3000528"
"3211261","3794416","3355624"
"3250471","3855700","3397674"
"3275965","3864822","3411957"
"3277627","3944798","3433700"
"3350124","3983954","3475568"
"3258376","3840541","3380053"
"2925433","3474424","3055869"
"3295417","3940863","3471405"
"3206308","3851295","3466322"
"3164942","3719825","3335471"
"3213744","3780976","3345566"
"3385465","3978775","3548124"
"2798024","3303065","2953137"
"3087724","3623388","3229843"
"3108565","3715036","3316955"
"3239729","3875888","3405468"
"3108445","3678964","3224971"
"3111076","3619660","3217520"
"2977782","3498150","3158808"
"2871989","3256165","2975418"
"3403438","4048435","3560316"
"2910414","3492873","3111495"
"3016925","3624472","3209462"
"3075657","3648986","3250951"
"3495235","4246498","3693351"
"3121624","3691020","3275324"
"3065167","3641978","3261897"
"3060601","3601710","3214455"
"3372880","3926811","3498405"
"2971324","3539245","3119981"
"3211732","3901455","3401965"
"2895182","3494844","3076567"
"3019879","3649554","3208971"
"3053604","3543222","3140592"
"3027583","3548349","3136795"
"3149463","3728093","3278379"
"3254343","3826520","3324088"
"3300752","3878880","3460251"
"3059571","3663252","3205508"
"2971843","3486105","3090396"
"3646489","4331393","3866840"
"3155537","3761577","3302442"
"3146774","3832151","3301380"
"3275974","3865785","3427418"
"3023160","3647639","3186548"
"3180306","3769571","3317710"
"3073104","3644560","3286070"
"3438846","4116356","3637064"
"3010151","3489022","3158423"
"3120326","3712722","3297273"
"3035861","3723306","3216870"
"3265525","3883232","3458689"
"3345048","4013160","3535031"
"3091658","3590513","3169128"
"3001542","3602411","3199842"
"3102439","3620431","3213103"
"3101512","3620442","3268777"
"3101469","3661290","3286935"
"2954137","3476838","3091482"
"3228202","3763315","3355900"
"3158274","3853261","3350474"
"3082440","3650430","3207996"
"3287012","3858892","3374929"
"3432182","4165537","3633934"
"3445061","4002877","3615943"
"3271089","3835324","3383987"
"3108145","3708551","3246275"
"3515506","4093536","3664889"
"3235224","3922038","3397308"
"3160586","3766022","3380354"
"3010662","3561758","3153328"
"3213362","3827543","3377213"
"3208108","3718743","3288815"
"3248521","3816541","3400050"
"3281484","3849783","3404979"
"3122406","3688012","3290096"
"3242991","3888468","3394452"
"3094297","3710607","3298276"
"3322248","3947501","3520744"
"2993375","3442000","3133131"
"3062069","3708287","3227911"
"3309792","3912637","3439617"
"3224316","3795463","3392955"
"3119387","3695265","3225045"
"2995107","3677926","3177870"
"3060454","3632403","3216139"
"3360413","3865658","3484420"
"3046120","3687513","3266852"
"3033306","3619347","3147142"
"3274587","3830764","3379784"
"3195294","3827692","3409858"
"3145684","3706075","3321882"
"3256667","3843875","3455670"
"3165446","3665924","3250308"
"3267524","3867951","3378425"
"3223908","3778034","3327812"
"3136190","3742403","3270068"
"3065476","3700976","3210331"
"3144234","3658805","3275680"
"3145491","3722644","3376312"
"3140327","3800427","3338737"
"3153109","3705137","3302357"
"3221861","3809283","3388256"
"3306579","4001713","3423897"
"3410086","4095963","3609762"
"2860587","3393086","2999042"
"3138147","3657807","3267618"
"3161468","3776655","3319846"
"3106020","3699837","3238267"
"3289342","3966400","3446975"
"3127017","3697426","3316977"
"2905459","3427934","3058017"
"3176620","3768409","3305982"
"3197078","3737989","3350476"
"3296424","3783703","3395702"
"3077909","3552500","3153735"
"2854530","3400899","2959571"
"3188382","3782827","3355436"
"3434596","4084144","3623308"
"3147354","3739640","3338835"
"3254808","3882870","3401136"
"2917346","3425765","3034406"
"3242022","3881603","3457738"
"3213648","3820824","3361572"
"3236939","3839701","3387749"
"3318644","3906755","3465470"
"2919115","3438760","3063751"
"2953525","3583994","3098396"
"3157331","3788849","3326531"
"3194338","3867665","3414507"
"2938582","3473672","3070031"
"3142122","3712617","3322372"
"3029279","3703325","3261504"
"2971381","3554556","3071364"
"3062595","3570936","3196103"
"3216226","3810318","3327623"
"3146006","3803492","3340819"
"3334200","3933534","3394342"
"3058387","3588285","3173298"
"3102410","3649008","3273535"
"3120640","3763298","3270160"
"3213129","3705342","3344272"
"2932987","3492212","3065740"
"3184353","3714846","3352225"
"3492734","4224254","3714558"
"3092553","3679558","3289307"
"3137601","3737818","3293828"
"3133728","3714505","3283449"
"3142272","3711184","3254682"
"3307086","3922745","3472365"
"2868409","3386202","2932939"
"3386964","4051369","3544385"
"2993418","3620635","3142900"
"2983493","3547510","3107607"
"3095739","3683768","3223436"
"3079088","3723305","3309176"
"3387026","4099961","3565531"
"3234561","3926213","3457541"
"3244121","3941401","3419694"
"3443734","4092806","3626802"
"3008410","3419230","3075237"
"3039959","3713004","3235969"
"3289121","3834078","3462451"
"2960672","3453700","3051417"
"3508441","4211796","3718814"
"3283033","3914472","3434018"
"3184898","3812781","3316893"
"3136482","3648404","3264724"
"3018558","3617878","3175029"
"2932638","3538176","3163482"
"3340900","3983121","3491239"
"3055822","3652217","3228656"
"2998504","3603119","3147622"
"3086918","3613988","3125747"
"3067589","3672824","3217145"
"2933061","3438774","3060279"
"3111397","3678453","3250106"
"3369933","4019232","3493176"
"3257224","3853678","3432108"
"3255407","3808251","3399596"
"3281235","3937741","3478259"
"2974952","3576165","3109920"
"3178074","3768270","3296151"
"3324157","3968954","3502449"
"3106763","3660361","3253872"
"3075910","3610260","3209463"
"3134312","3664213","3233316"
"2884443","3400184","3072511"
"3116415","3767986","3317557"
"3077594","3584586","3188549"
"3066715","3710989","3219484"
"3452000","4095301","3734929"
"3109383","3647824","3219633"
"2942280","3534690","3135860"
"2895429","3381919","3035948"
"3115565","3636949","3201741"
"3286972","3881372","3412580"
"3240998","3877025","3397970"
"3291141","4051061","3508313"
"3443108","3977851","3575827"
"3139822","3778710","3263619"
"3275806","3866836","3458377"
"3140726","3761776","3296028"
"2970934","3638164","3202796"
"3311240","3831052","3462813"
"2998537","3611635","3195799"
"3508688","4136257","3641355"
"3218074","3871195","3412779"
"3298609","3948095","3480005"
"3032724","3645769","3190014"
"2937202","3439534","3106989"
"3102700","3691915","3245921"
"3301696","3905606","3514391"
"3207220","3965788","3438170"
"2864441","3323892","2890415"
"3159483","3821044","3357680"
"2861766","3410975","2988125"
"3234261","3694006","3346746"
"3254880","3790463","3339087"
"3099058","3750139","3293425"
"3262899","3823439","3428746"
"3194842","3739952","3337688"
"3250539","3756744","3329548"
"3131359","3785893","3336471"
"3473572","4089052","3693868"
"3108062","3715398","3284372"
"3208219","3825921","3301787"
"3383453","3932304","3464180"
"3225275","3789902","3341548"
"3119914","3548292","3178029"
"3471933","4084907","3640626"
"3180603","3775055","3312778"
"3107578","3652278","3264017"
"3026084","3453796","3134095"
"3311715","3917110","3431726"
"3208019","3729998","3386743"
"3468076","4194756","3669864"
"3357246","4082364","3551622"
"3685515","4454050","3904465"
"3020628","3622492","3200566"
"3023455","3597756","3144980"
"3164224","3815307","3380340"
"3052857","3715898","3198191"
"3420485","4091930","3533802"
"3396735","4039421","3512255"
"3134114","3654736","3274929"
"3094399","3718623","3239865"
"3335206","3914775","3447368"
"3208032","3840884","3294186"
"3504972","4284776","3711027"
"3261904","3823453","3397406"
"3344497","3986409","3501509"
"3330387","3923122","3474835"
"3298823","3905277","3462828"
"3241532","3858967","3371608"
"3320194","3938126","3480771"
"2991225","3483083","3090256"
"3112433","3604090","3289129"
"3007413","3563617","3144041"
"2913888","3408659","3038608"
"2995206","3599824","3182869"
"3261780","3872973","3452700"
"3202217","3766686","3337217"
